experience_level,employment_type,employee_residence,remote_ratio,company_location,company_size,new_job_title,sqrt_salary_in_usd,Cluster_Label
3,2,7,0,7,1,1,331.662,0
3,2,7,0,7,1,1,273.861,0
3,2,7,2,7,1,1,360.555,0
3,2,7,2,7,1,1,294.958,0
2,2,7,2,7,1,1,400.0,0
2,2,7,2,7,1,1,334.664,0
2,2,7,2,7,1,1,403.113,0
2,2,7,2,7,1,1,360.555,0
3,2,7,2,7,1,4,547.266,0
3,2,7,2,7,1,4,495.076,0
2,2,7,2,7,1,2,380.789,0
2,2,7,2,7,1,2,316.228,0
3,2,7,2,7,1,1,383.536,0
3,2,7,2,7,1,1,301.164,0
0,2,7,2,7,1,1,339.264,0
0,2,7,2,7,1,1,271.846,0
3,2,7,2,7,1,1,410.366,0
3,2,7,2,7,1,1,324.345,0
3,2,7,2,7,1,2,458.258,0
3,2,7,2,7,1,2,400.0,0
2,2,7,2,7,1,2,380.789,0
2,2,7,2,7,1,2,316.228,0
3,2,7,2,7,0,2,471.381,0
3,2,7,2,7,0,2,368.782,0
2,2,7,2,7,1,1,316.228,0
2,2,7,2,7,1,1,291.548,0
2,2,6,0,6,1,1,291.661,1
2,2,6,0,6,1,1,240.256,1
1,2,7,2,7,1,2,447.214,0
1,2,7,2,7,1,2,380.789,0
2,2,7,2,7,1,1,374.166,0
2,2,7,2,7,1,1,308.221,0
3,2,7,0,7,1,1,430.116,0
3,2,7,0,7,1,1,346.771,0
2,2,7,0,7,0,5,360.555,0
3,2,7,2,7,1,2,452.769,0
3,2,7,2,7,1,2,374.166,0
3,2,7,0,7,1,2,545.252,0
3,2,7,0,7,1,2,445.197,0
3,2,7,2,7,1,2,375.883,0
3,2,7,2,7,1,2,306.907,0
3,2,7,0,7,1,5,428.952,0
3,2,7,0,7,1,5,378.153,0
3,2,7,2,7,1,1,264.575,0
3,2,7,2,7,1,1,234.521,0
3,2,7,0,7,1,1,524.69,0
3,2,7,0,7,1,1,428.369,0
2,2,7,0,7,1,1,273.861,0
2,2,7,0,7,1,1,254.951,0
2,2,7,2,7,1,3,400.0,0
2,2,7,2,7,1,3,383.406,0
3,2,7,0,7,1,0,386.057,0
3,2,7,0,7,1,0,337.491,0
2,2,4,0,4,0,5,273.898,0
3,2,7,2,7,1,1,424.476,0
3,2,7,2,7,1,1,325.607,0
2,2,3,0,3,0,2,130.468,1
0,2,3,2,4,0,5,264.575,1
0,2,4,1,4,1,5,282.843,0
2,2,3,1,3,0,5,135.048,1
2,2,7,2,7,1,3,500.0,0
2,2,7,2,7,1,3,387.298,0
3,2,7,2,7,1,1,373.497,0
3,2,7,2,7,1,1,330.757,0
3,2,7,2,7,1,2,324.037,0
3,2,7,2,7,1,2,264.575,0
1,2,7,0,7,1,1,459.254,0
1,2,7,0,7,1,1,341.62,0
0,2,7,2,7,1,2,387.298,0
0,2,7,2,7,1,2,316.228,0
3,2,7,2,7,1,1,382.099,0
3,2,7,2,7,1,1,273.861,0
0,2,7,0,7,1,1,273.861,0
0,2,7,0,7,1,1,244.949,0
2,2,7,2,7,1,1,430.929,0
2,2,7,2,7,1,1,406.202,0
3,2,7,0,7,1,1,400.0,0
3,2,7,0,7,1,1,360.555,0
3,2,7,2,7,1,1,411.096,0
3,2,7,2,7,1,1,332.566,0
3,2,7,0,7,1,5,439.318,0
3,2,7,0,7,1,5,369.932,0
3,2,7,2,7,1,3,373.497,0
3,2,7,2,7,1,3,330.757,0
3,2,7,0,7,1,1,525.357,0
3,2,7,0,7,1,1,422.493,0
2,2,5,2,5,1,2,242.94,1
2,2,5,2,5,1,2,219.748,1
2,2,4,0,4,1,1,274.073,0
2,2,4,0,4,1,1,219.748,0
3,2,6,2,6,1,3,442.326,1
3,2,6,2,6,1,3,318.163,1
3,2,6,2,6,1,1,370.076,1
3,2,6,2,6,1,1,318.163,1
3,2,7,2,7,1,1,501.996,0
3,2,7,2,7,1,1,359.166,0
3,2,7,0,7,0,1,360.555,0
2,2,7,0,7,1,5,387.298,0
3,2,7,2,7,1,1,404.722,0
3,2,7,2,7,1,1,354.965,0
3,2,0,0,0,1,3,509.902,2
3,2,0,0,0,1,3,331.662,2
3,2,7,0,7,1,1,412.311,0
3,2,7,0,7,1,1,360.555,0
3,2,7,2,7,1,3,497.494,0
3,2,7,2,7,1,3,414.97,0
3,2,7,2,7,1,2,489.641,0
3,2,7,2,7,1,2,399.79,0
3,2,7,2,7,1,3,404.722,0
3,2,7,2,7,1,3,354.965,0
2,2,7,2,7,1,2,358.818,0
2,2,7,2,7,1,2,325.96,0
3,2,7,2,7,1,1,501.996,0
3,2,7,2,7,1,1,359.166,0
3,2,7,2,7,1,4,547.266,0
3,2,7,2,7,1,4,495.076,0
2,2,7,2,7,1,4,393.7,0
2,2,7,2,7,1,4,374.166,0
1,2,7,2,7,1,1,409.268,0
1,2,7,2,7,1,1,326.343,0
3,2,7,0,7,1,0,434.166,0
3,2,7,0,7,1,0,342.053,0
3,2,7,0,7,1,1,500.0,0
3,2,7,0,7,1,1,371.484,0
2,2,0,0,0,1,1,360.555,2
2,2,0,0,0,1,1,316.228,2
3,2,2,2,2,0,2,351.29,2
3,2,7,2,7,1,1,374.166,0
3,2,7,2,7,1,1,346.41,0
3,2,7,2,7,1,1,400.0,0
3,2,7,2,7,1,1,367.423,0
2,2,7,2,7,1,4,323.265,0
2,2,7,2,7,1,4,264.575,0
2,2,7,2,7,1,5,300.0,0
2,2,7,2,7,1,5,264.575,0
3,2,7,0,7,1,1,391.918,0
3,2,7,0,7,1,1,326.803,0
0,2,7,2,7,1,1,353.553,0
0,2,7,2,7,1,1,300.0,0
2,2,7,0,7,1,2,430.116,0
2,2,7,0,7,1,2,353.553,0
3,2,7,0,7,1,1,356.371,0
3,2,7,0,7,1,1,306.594,0
3,2,7,2,7,1,2,458.857,0
3,2,7,2,7,1,2,391.535,0
2,2,7,0,7,1,2,447.214,0
2,2,7,0,7,1,2,387.298,0
3,2,7,0,7,1,1,401.871,0
3,2,7,0,7,1,1,345.688,0
3,2,7,2,7,1,1,418.33,0
3,2,7,2,7,1,1,380.789,0
3,2,7,2,7,1,2,418.33,0
3,2,7,2,7,1,2,385.681,0
3,2,7,2,7,1,5,324.037,0
3,2,7,2,7,1,5,291.548,0
3,2,7,2,7,1,2,463.681,0
3,2,7,2,7,1,2,382.492,0
0,2,2,0,2,0,5,463.269,2
2,2,4,0,4,1,1,268.328,0
2,2,4,0,4,1,1,244.949,0
3,2,7,2,7,1,3,391.663,0
3,2,7,2,7,1,3,350.286,0
2,2,7,2,7,1,1,509.902,0
2,2,7,2,7,1,1,418.33,0
3,2,7,0,7,1,2,431.625,0
3,2,7,0,7,1,2,351.994,0
2,2,7,0,7,1,2,583.095,0
2,2,7,0,7,1,2,387.298,0
3,2,7,2,7,1,3,391.663,0
3,2,7,2,7,1,3,350.286,0
2,2,7,2,7,1,1,500.0,0
2,2,7,2,7,1,1,418.33,0
2,2,1,1,1,1,2,253.742,1
3,2,7,2,7,1,1,431.161,0
3,2,7,2,7,1,1,348.855,0
3,2,7,2,7,1,1,391.918,0
3,2,7,2,7,1,1,326.803,0
3,1,4,1,4,1,5,223.607,1
0,2,4,0,7,0,1,316.228,0
3,2,7,2,7,1,3,497.494,0
3,2,7,2,7,1,3,414.97,0
1,2,7,0,7,1,1,556.776,0
1,2,7,0,7,1,1,488.876,0
3,2,7,2,7,1,1,353.553,0
3,2,7,2,7,1,1,331.662,0
0,2,7,2,7,1,1,387.298,0
0,2,7,2,7,1,1,316.228,0
3,2,7,2,7,1,2,386.104,0
3,2,7,2,7,1,2,286.993,0
2,2,7,2,7,1,1,382.099,0
2,2,7,2,7,1,1,273.861,0
3,2,7,2,7,1,3,373.497,0
3,2,7,2,7,1,3,330.757,0
3,2,7,2,7,1,1,373.497,0
3,2,7,2,7,1,1,330.757,0
2,2,7,2,7,1,1,386.782,0
2,2,7,2,7,1,1,319.374,0
2,2,6,2,6,1,1,311.798,1
2,2,6,2,6,1,1,220.474,1
3,2,7,2,7,1,1,501.996,0
3,2,7,2,7,1,1,359.166,0
3,2,7,2,7,1,1,308.221,0
3,2,7,2,7,1,1,292.404,0
3,2,7,2,7,1,1,431.161,0
3,2,7,2,7,1,1,348.855,0
0,2,7,2,7,1,2,387.298,0
0,2,7,2,7,1,2,316.228,0
2,2,7,2,7,1,1,380.789,0
2,2,7,2,7,1,1,353.553,0
2,2,7,0,7,1,2,387.298,0
2,2,7,0,7,1,2,312.65,0
3,2,7,2,7,1,2,448.33,0
3,2,7,2,7,1,2,349.285,0
3,2,7,2,7,1,1,501.996,0
3,2,7,2,7,1,1,359.166,0
3,2,7,0,7,1,1,346.41,0
3,2,7,0,7,1,1,273.861,0
2,2,7,0,7,1,2,342.038,0
2,2,7,0,7,1,2,287.958,0
3,2,7,2,7,1,2,431.161,0
3,2,7,2,7,1,2,359.583,0
2,2,7,2,7,2,5,447.214,0
2,2,7,2,7,2,5,353.553,0
3,2,7,2,7,1,2,448.33,0
3,2,7,2,7,1,2,349.285,0
3,2,7,2,7,1,3,452.217,0
3,2,7,2,7,1,3,377.094,0
3,2,7,2,7,1,5,393.7,0
3,2,7,2,7,1,5,374.166,0
2,2,7,2,7,1,5,453.784,0
2,2,7,2,7,1,5,414.246,0
3,2,7,0,7,1,1,348.569,0
3,2,7,0,7,1,1,279.285,0
2,2,7,2,7,1,1,392.428,0
2,2,7,2,7,1,1,340.588,0
3,2,7,2,7,1,2,435.89,0
3,2,7,2,7,1,2,368.782,0
2,2,6,0,6,1,1,281.052,1
2,2,6,0,6,1,1,209.306,1
3,2,7,2,7,1,1,424.264,0
3,2,7,2,7,1,1,331.662,0
3,2,7,0,7,1,2,524.69,0
3,2,7,0,7,1,2,427.785,0
3,2,7,2,7,1,1,412.311,0
3,2,7,2,7,1,1,374.166,0
3,2,7,2,7,1,1,392.428,0
3,2,7,2,7,1,1,340.588,0
3,2,7,0,7,1,1,400.0,0
3,2,7,0,7,1,1,360.555,0
2,2,7,2,7,1,1,447.214,0
2,2,7,2,7,1,1,346.41,0
3,2,7,0,7,1,2,418.33,0
3,2,7,0,7,1,2,400.0,0
2,2,6,2,6,1,1,357.21,1
2,2,6,2,6,1,1,321.394,1
3,2,7,2,7,1,1,391.918,0
3,2,7,2,7,1,1,326.803,0
0,2,7,0,7,1,1,291.548,0
0,2,7,0,7,1,1,273.861,0
3,2,7,2,7,1,2,474.342,0
3,2,7,2,7,1,2,395.474,0
3,2,7,2,7,1,1,387.298,0
3,2,7,2,7,1,1,346.41,0
3,2,7,2,7,1,3,404.722,0
3,2,7,2,7,1,3,354.965,0
3,2,7,0,7,1,1,380.789,0
3,2,7,0,7,1,1,300.0,0
3,2,7,2,7,1,3,452.217,0
3,2,7,2,7,1,3,377.094,0
3,2,7,2,7,1,1,308.221,0
3,2,7,2,7,1,1,292.404,0
3,2,7,2,7,1,1,409.268,0
3,2,7,2,7,1,1,326.343,0
3,2,7,2,7,1,1,404.722,0
3,2,7,2,7,1,1,354.965,0
2,2,7,2,7,1,4,393.7,0
2,2,7,2,7,1,4,374.166,0
3,2,7,2,7,1,2,500.0,0
3,2,7,2,7,1,2,447.214,0
3,2,7,2,7,1,2,509.902,0
3,2,7,2,7,1,2,431.277,0
3,2,7,0,7,1,1,400.0,0
3,2,7,0,7,1,1,360.555,0
3,2,7,2,7,1,2,447.214,0
3,2,7,2,7,1,2,387.298,0
3,2,5,2,5,1,2,219.748,1
3,2,5,2,5,1,2,196.548,1
3,2,7,2,7,1,2,387.298,0
3,2,7,2,7,1,2,346.41,0
0,2,3,1,3,1,1,173.205,1
2,2,7,2,7,1,2,430.116,0
2,2,7,2,7,1,2,353.553,0
0,3,7,0,7,2,1,185.257,0
2,2,4,0,4,1,1,96.379,2
3,2,4,0,4,0,5,274.073,0
1,2,4,2,4,0,4,325.576,0
3,2,7,0,7,1,1,418.33,0
3,2,7,0,7,1,1,360.555,0
3,2,7,0,7,1,1,349.285,0
3,2,7,0,7,1,1,306.268,0
3,2,4,0,4,1,4,387.298,0
3,2,4,0,4,1,4,300.0,0
3,2,7,0,7,1,1,406.202,0
3,2,7,0,7,1,1,334.664,0
0,2,7,2,7,1,5,469.042,0
3,2,2,0,2,1,1,268.136,2
0,2,2,2,2,1,5,253.742,2
3,2,7,2,7,1,3,452.217,0
3,2,7,2,7,1,3,377.094,0
3,2,3,0,3,2,1,125.722,1
2,2,7,2,7,1,3,447.214,0
2,2,7,2,7,1,3,418.33,0
3,2,7,2,7,1,1,431.161,0
3,2,7,2,7,1,1,359.583,0
3,2,7,2,7,1,1,431.161,0
3,2,7,2,7,1,1,348.855,0
3,2,7,2,7,1,3,452.217,0
3,2,7,2,7,1,3,377.094,0
2,2,1,1,1,0,2,200.0,1
3,2,4,1,4,1,5,171.619,0
3,2,7,2,7,1,1,424.476,0
3,2,7,2,7,1,1,325.607,0
3,2,7,0,7,1,2,368.782,0
3,2,7,0,7,1,2,322.49,0
3,2,7,2,7,1,1,353.553,0
3,2,7,2,7,1,1,331.662,0
3,2,7,2,7,1,3,391.663,0
3,2,7,2,7,1,3,350.286,0
1,2,7,0,7,1,1,556.776,0
1,2,7,0,7,1,1,488.876,0
3,2,7,2,7,1,1,390.359,0
3,2,7,2,7,1,1,349.148,0
3,2,7,2,7,1,2,431.161,0
3,2,7,2,7,1,2,359.583,0
3,2,7,2,7,1,3,497.494,0
3,2,7,2,7,1,3,414.97,0
3,2,7,2,7,1,0,410.366,0
3,2,7,2,7,1,0,324.345,0
3,2,7,2,7,1,3,358.162,0
3,2,7,2,7,1,3,326.956,0
3,2,7,0,7,0,5,438.178,0
2,2,7,2,7,1,1,374.166,0
2,2,7,2,7,1,1,316.228,0
3,2,2,0,2,2,5,327.581,2
3,2,2,0,2,2,5,292.997,2
3,2,2,2,2,1,3,524.404,2
3,2,2,2,2,1,3,417.133,2
3,2,7,2,7,1,1,373.497,0
3,2,7,2,7,1,1,330.757,0
3,2,7,2,7,1,3,373.497,0
3,2,7,2,7,1,3,330.757,0
3,2,7,0,7,1,1,412.916,0
3,2,7,0,7,1,1,291.548,0
3,2,6,2,6,1,5,270.085,1
3,2,6,2,6,1,5,233.163,1
1,2,6,2,6,1,4,400.36,1
1,2,6,2,6,1,4,357.025,1
3,2,7,2,7,1,1,282.843,0
3,2,7,2,7,1,1,254.951,0
3,2,7,2,7,1,1,353.186,0
3,2,7,2,7,1,1,255.906,0
3,2,7,2,7,1,5,268.701,0
3,2,7,2,7,1,5,254.912,0
3,2,7,2,7,1,1,391.918,0
3,2,7,2,7,1,1,326.803,0
3,2,7,0,7,1,1,424.235,0
3,2,7,0,7,1,1,294.051,0
3,2,7,2,7,1,1,346.41,0
3,2,7,2,7,1,1,300.0,0
2,2,6,2,6,1,5,225.918,1
2,2,6,2,6,1,5,206.235,1
3,2,7,2,7,1,2,386.104,0
3,2,7,2,7,1,2,286.993,0
3,2,7,2,7,1,1,411.096,0
3,2,7,2,7,1,1,332.566,0
3,2,7,2,7,1,4,418.33,0
3,2,7,2,7,1,4,346.41,0
3,2,7,2,7,1,1,479.583,0
3,2,7,2,7,1,1,424.264,0
3,2,7,2,7,1,1,391.918,0
3,2,7,2,7,1,1,326.803,0
3,2,7,2,7,1,5,374.166,0
3,2,7,2,7,1,5,346.41,0
3,2,7,2,7,1,5,453.784,0
3,2,7,2,7,1,5,414.246,0
3,2,7,0,7,1,1,406.202,0
3,2,7,0,7,1,1,353.553,0
3,2,7,2,7,1,1,514.782,0
3,2,7,2,7,1,1,430.116,0
2,2,7,2,7,1,5,360.555,0
0,2,7,0,7,1,2,409.878,0
2,2,5,1,5,0,5,196.548,1
3,2,7,2,7,1,1,308.221,0
3,2,7,2,7,1,1,292.404,0
3,2,7,2,7,1,2,383.536,0
3,2,7,2,7,1,2,301.164,0
3,2,7,2,7,1,1,409.365,0
3,2,7,2,7,1,1,296.614,0
3,2,7,0,7,1,1,449.444,0
3,2,7,0,7,1,1,367.423,0
3,2,7,2,7,1,1,404.722,0
3,2,7,2,7,1,1,354.965,0
3,2,7,2,7,1,3,404.722,0
3,2,7,2,7,1,3,354.965,0
3,2,7,0,7,1,1,322.49,0
3,2,7,0,7,1,1,254.951,0
3,2,7,2,7,1,5,479.583,0
3,2,7,2,7,1,5,384.708,0
3,2,0,0,0,1,3,518.652,2
3,2,0,0,0,1,3,397.492,2
3,2,7,2,7,1,1,443.847,0
3,2,7,2,7,1,1,325.576,0
2,2,7,0,7,1,5,387.298,0
2,2,7,0,7,1,5,316.228,0
3,2,7,0,7,1,1,538.516,0
3,2,7,0,7,1,1,458.258,0
3,2,7,2,7,1,1,438.178,0
3,2,7,2,7,1,1,415.692,0
3,2,7,2,7,1,2,547.942,0
3,2,7,2,7,1,2,447.392,0
3,2,7,2,7,1,2,547.942,0
3,2,7,2,7,1,2,447.392,0
3,2,7,2,7,1,1,418.33,0
3,2,7,2,7,1,1,374.166,0
3,2,7,2,7,1,5,411.096,0
3,2,7,2,7,1,5,316.228,0
3,2,7,2,7,1,2,608.276,0
3,2,7,2,7,1,2,494.975,0
2,2,6,0,6,0,1,339.775,1
3,2,7,0,7,2,1,331.662,0
3,2,7,0,7,2,1,282.843,0
0,2,7,2,7,1,1,234.521,0
0,2,7,2,7,1,1,219.089,0
3,2,7,2,7,1,1,308.221,0
3,2,7,2,7,1,1,291.548,0
3,2,7,0,7,1,1,370.81,0
3,2,7,0,7,1,1,285.482,0
3,2,7,2,7,1,3,568.595,0
3,2,7,2,7,1,3,429.767,0
2,2,4,2,4,2,5,173.205,1
3,2,7,0,7,1,3,431.277,0
3,2,7,0,7,1,3,391.265,0
2,2,7,0,7,1,5,435.89,0
2,2,7,0,7,1,5,400.0,0
3,2,7,0,7,1,3,447.214,0
3,2,7,0,7,1,3,387.298,0
2,2,7,2,7,1,5,435.89,0
2,2,7,2,7,1,5,428.147,0
3,2,7,0,7,1,3,489.898,0
3,2,7,0,7,1,3,424.264,0
3,2,7,0,7,1,3,447.214,0
3,2,7,0,7,1,3,387.298,0
3,2,7,2,7,1,4,547.266,0
3,2,7,2,7,1,4,495.076,0
3,2,7,0,7,1,1,379.473,0
3,2,7,0,7,1,1,256.905,0
2,2,7,2,7,1,3,385.357,0
2,2,7,2,7,1,3,355.355,0
3,2,7,2,7,1,0,477.493,0
3,2,7,2,7,1,0,346.41,0
3,2,7,2,7,1,5,424.264,0
3,2,7,2,7,1,5,300.0,0
3,2,7,2,7,1,2,355.668,0
3,2,7,2,7,1,2,279.285,0
3,2,7,2,7,1,1,424.264,0
3,2,7,2,7,1,1,400.0,0
3,2,7,2,7,1,5,521.536,0
3,2,7,2,7,1,5,412.311,0
2,2,7,2,7,1,1,282.843,0
2,2,7,2,7,1,1,244.949,0
3,2,7,0,7,1,1,508.92,0
3,2,7,0,7,1,1,382.099,0
3,2,7,2,7,1,1,447.214,0
3,2,7,2,7,1,1,400.0,0
1,2,7,0,7,1,1,556.776,0
1,2,7,0,7,1,1,488.876,0
3,2,7,0,7,1,1,376.829,0
3,2,7,0,7,1,1,308.221,0
3,2,7,2,7,1,2,393.7,0
3,2,7,2,7,1,2,373.497,0
2,2,7,0,7,1,1,374.166,0
2,2,7,0,7,1,1,346.41,0
3,2,7,0,7,1,1,508.92,0
3,2,7,0,7,1,1,382.099,0
2,2,4,2,4,1,1,330.713,1
2,2,4,2,4,1,1,270.026,1
0,3,4,0,3,0,1,133.338,1
0,2,4,0,4,0,2,139.721,2
3,2,7,2,7,1,5,497.494,0
3,2,7,2,7,1,5,414.97,0
3,2,7,2,7,1,2,474.342,0
3,2,7,2,7,1,2,395.474,0
3,2,7,2,7,1,1,373.497,0
3,2,7,2,7,1,1,330.757,0
2,2,7,2,7,1,1,353.553,0
2,2,7,2,7,1,1,300.0,0
3,2,1,0,1,1,5,327.581,1
3,2,1,0,1,1,5,274.073,1
3,2,7,2,7,1,2,431.161,0
3,2,7,2,7,1,2,359.583,0
3,2,7,2,7,1,3,373.497,0
3,2,7,2,7,1,3,330.757,0
3,2,7,0,7,1,1,346.41,0
3,2,7,0,7,1,1,273.861,0
3,2,7,2,7,1,1,411.096,0
3,2,7,2,7,1,1,332.566,0
3,2,7,0,7,1,3,536.656,0
3,2,7,0,7,1,3,374.166,0
3,2,7,0,7,1,3,536.656,0
3,2,7,0,7,1,3,374.166,0
2,2,7,2,7,1,1,346.41,0
2,2,7,2,7,1,1,300.0,0
2,2,6,2,6,1,5,270.026,1
2,2,6,2,6,1,5,246.497,1
3,2,7,0,7,1,2,463.735,0
3,2,7,0,7,1,2,395.474,0
3,2,7,0,7,1,0,444.972,0
3,2,7,0,7,1,0,337.639,0
0,2,7,0,7,1,1,273.861,0
0,2,7,0,7,1,1,244.949,0
3,2,7,2,7,1,3,452.217,0
3,2,7,2,7,1,3,377.094,0
3,2,7,0,7,1,2,457.493,0
3,2,7,0,7,1,2,426.849,0
3,2,7,2,7,1,5,374.166,0
3,2,7,2,7,1,5,346.41,0
0,2,7,2,7,1,2,291.548,0
2,2,6,0,6,1,3,220.474,1
0,2,6,0,6,1,5,346.41,1
0,2,6,0,6,1,5,244.949,1
3,2,7,2,7,1,3,383.536,0
3,2,7,2,7,1,3,301.164,0
3,2,7,2,7,1,1,479.583,0
3,2,7,2,7,1,1,412.311,0
3,2,7,2,7,1,1,476.445,0
3,2,7,2,7,1,1,328.634,0
3,2,7,0,7,1,1,424.264,0
3,2,7,0,7,1,1,400.0,0
3,2,7,0,7,1,0,424.264,0
3,2,7,0,7,1,0,400.0,0
3,2,7,2,7,1,1,424.264,0
3,2,7,2,7,1,1,360.555,0
3,2,5,0,5,1,1,236.22,1
3,2,5,0,5,1,1,226.954,1
0,2,7,0,7,0,1,244.949,0
0,2,4,1,7,0,1,223.607,0
3,2,7,2,7,1,1,476.13,0
3,2,7,2,7,1,1,365.103,0
3,2,7,2,7,1,1,501.996,0
3,2,7,2,7,1,1,359.166,0
3,2,6,0,6,0,0,389.746,1
0,2,3,2,3,0,2,98.626,1
3,2,7,2,7,1,1,282.843,0
3,2,7,2,7,1,1,229.129,0
3,2,7,0,7,1,1,500.0,0
3,2,7,0,7,1,1,403.113,0
0,2,7,0,7,1,1,291.548,0
0,2,7,0,7,1,1,273.861,0
3,2,7,2,7,1,1,391.918,0
3,2,7,2,7,1,1,326.803,0
2,2,7,2,7,1,1,406.202,0
2,2,7,2,7,1,1,352.136,0
3,2,7,0,7,1,1,340.491,0
3,2,7,0,7,1,1,285.773,0
3,2,7,2,7,1,1,409.365,0
3,2,7,2,7,1,1,296.614,0
3,2,7,0,7,1,1,500.0,0
3,2,7,0,7,1,1,250.998,0
3,2,5,2,5,1,2,503.736,1
3,2,5,2,5,1,2,411.339,1
3,2,5,2,5,1,2,503.736,1
3,2,5,2,5,1,2,411.339,1
2,2,7,2,7,1,2,412.311,0
2,2,7,2,7,1,2,346.41,0
3,2,7,2,7,1,1,353.186,0
3,2,7,2,7,1,1,255.906,0
3,2,7,0,7,1,1,462.147,0
3,2,7,0,7,1,1,404.506,0
0,2,4,2,4,0,1,109.545,0
3,2,7,0,7,1,5,612.372,0
3,2,4,0,4,1,1,319.285,1
2,2,3,0,3,0,5,128.117,1
3,2,7,2,7,1,3,469.042,0
3,2,7,2,7,1,3,412.311,0
1,2,7,2,7,1,1,484.768,0
1,2,7,2,7,1,1,458.258,0
3,2,7,0,7,1,0,424.264,0
3,2,7,0,7,1,0,339.116,0
3,2,7,0,7,1,0,447.214,0
3,2,7,0,7,1,0,339.116,0
3,2,7,0,7,1,4,480.885,0
3,2,7,0,7,1,4,372.492,0
3,2,7,2,7,1,3,533.207,0
3,2,7,2,7,1,3,391.267,0
3,2,7,0,7,1,1,400.0,0
3,2,7,0,7,1,1,273.861,0
2,2,7,2,7,1,1,353.553,0
2,2,7,2,7,1,1,324.037,0
2,2,6,2,6,1,1,330.713,1
2,2,6,2,6,1,1,291.661,1
0,2,7,2,7,1,1,234.521,0
0,2,7,2,7,1,1,219.089,0
0,2,7,1,7,1,1,316.228,0
3,2,7,2,7,1,5,475.289,0
3,2,7,2,7,1,5,395.474,0
3,2,7,0,7,1,1,500.0,0
3,2,7,0,7,1,1,403.113,0
3,2,7,0,7,1,3,564.181,0
3,2,7,0,7,1,3,434.511,0
3,2,7,2,7,1,1,620.484,0
3,2,7,2,7,1,1,244.949,0
2,2,7,0,7,1,1,331.662,0
2,2,7,0,7,1,1,308.221,0
3,2,7,0,7,1,2,380.789,0
3,2,7,0,7,1,2,367.423,0
3,2,7,2,7,1,1,424.476,0
3,2,7,2,7,1,1,325.607,0
3,2,7,0,7,1,1,306.462,0
3,2,7,0,7,1,1,227.952,0
3,2,7,2,7,1,1,491.804,0
3,2,7,2,7,1,1,365.831,0
3,2,7,0,7,1,2,412.311,0
3,2,7,0,7,1,2,300.0,0
1,2,7,0,7,1,1,459.254,0
1,2,7,0,7,1,1,341.62,0
3,2,7,0,7,1,1,438.748,0
3,2,7,0,7,1,1,374.166,0
3,2,7,2,7,1,2,386.104,0
3,2,7,2,7,1,2,286.993,0
2,2,4,0,4,2,3,189.737,0
3,2,7,2,7,1,2,418.33,0
3,2,7,2,7,1,2,385.681,0
3,2,7,2,7,1,2,608.276,0
3,2,7,2,7,1,2,447.214,0
3,2,7,0,7,1,2,484.768,0
3,2,7,0,7,1,2,430.116,0
2,2,6,2,6,1,3,348.601,1
2,2,6,2,6,1,3,311.798,1
3,2,7,2,7,1,2,464.866,0
3,2,7,2,7,1,2,375.233,0
2,2,6,2,6,1,3,381.874,1
2,2,6,2,6,1,3,348.601,1
3,2,4,0,0,0,5,231.633,1
0,2,7,1,7,2,2,331.662,0
3,2,7,2,7,1,1,357.771,0
3,2,7,2,7,1,1,285.482,0
2,2,6,0,6,1,1,258.529,1
2,2,6,0,6,1,1,251.38,1
2,2,6,2,6,1,1,246.497,1
2,2,6,2,6,1,1,233.848,1
1,2,7,0,7,1,1,532.917,0
1,2,7,0,7,1,1,485.798,0
3,2,0,2,0,1,2,498.096,2
3,2,0,2,0,1,2,381.969,2
3,2,7,2,7,1,5,394.778,0
3,2,7,2,7,1,5,320.225,0
2,2,7,0,7,1,2,389.114,0
2,2,7,0,7,1,2,339.647,0
2,2,5,0,5,1,1,257.936,1
2,2,5,0,5,1,1,242.94,1
3,2,0,1,0,1,4,354.522,2
3,2,4,1,4,0,5,316.228,0
0,2,3,1,3,0,2,112.991,1
3,2,7,2,7,1,2,500.0,0
3,2,7,2,7,1,2,403.113,0
3,2,6,2,6,1,2,430.116,1
3,2,6,2,6,1,2,346.771,1
0,2,2,0,2,0,1,163.789,2
0,2,7,0,7,1,2,424.264,0
2,2,7,2,7,1,2,291.548,0
2,2,7,2,7,1,2,264.575,0
3,2,7,0,7,1,1,367.423,0
3,2,7,0,7,1,1,316.228,0
1,2,7,2,7,1,4,393.7,0
1,2,7,2,7,1,4,374.166,0
3,2,7,2,7,1,3,452.217,0
3,2,7,2,7,1,3,377.094,0
3,2,7,2,7,1,1,476.13,0
3,2,7,2,7,1,1,365.103,0
3,2,7,0,7,1,2,474.342,0
3,2,7,0,7,1,2,395.474,0
3,2,7,2,7,1,1,404.722,0
3,2,7,2,7,1,1,354.965,0
3,2,7,2,7,1,3,404.722,0
3,2,7,2,7,1,3,354.965,0
3,2,7,2,7,1,3,469.042,0
3,2,7,2,7,1,3,387.298,0
3,2,7,2,7,1,1,380.789,0
3,2,7,2,7,1,1,339.116,0
3,2,7,2,7,1,4,452.217,0
3,2,7,2,7,1,4,372.693,0
2,2,7,2,7,1,1,403.113,0
2,2,7,2,7,1,1,360.555,0
3,2,7,0,7,1,1,387.298,0
3,2,7,0,7,1,1,327.109,0
1,2,7,2,7,1,1,418.33,0
1,2,7,2,7,1,1,331.662,0
